order_id,customer_id,product_id,order_date,quantity,discount,payment_method,name,gender,age,region,signup_date,product_name,category_id,price,category_name,return_id,net_price,is_returned,month,discount_bin
603,87,96,2024-10-15,3,20,UPI,Damini Varghese,Male,39,Jaipur,2022-01-26,SkyBlue Dining Chair,14,20273.41,Furniture,,48656.184,0,2024-10,10–20%
604,3,91,2025-04-02,3,25,Card,Piya Tata,Male,18,Mumbai,2022-12-14,DarkOrange Flip‑Flops,2,2263.41,Footwear,,5092.6725,0,2025-04,20–30%
605,163,75,2024-11-16,3,25,UPI,Amira Warrior,Female,57,Ahmedabad,2024-01-17,MediumAquaMarine Flip‑Flops,2,1812.67,Footwear,,4078.5075,0,2024-11,20–30%
606,85,92,2025-01-05,5,30,UPI,Vanya Sama,Female,45,Kolkata,2023-03-20,BurlyWood Bluetooth Speaker,20,28376.79,Music & Instruments,,99318.765,0,2025-01,20–30%
607,60,188,2025-04-13,2,30,UPI,Tejas Varkey,Female,50,Jaipur,2024-05-16,YellowGreen Smartphone,3,54576.4,Smartphones,,76406.95999999999,0,2025-04,20–30%
608,85,96,2025-01-20,2,10,Cash on Delivery,Vanya Sama,Female,45,Kolkata,2023-03-20,SkyBlue Dining Chair,14,20273.41,Furniture,80.0,36492.138,1,2025-01,0–10%
609,10,141,2024-12-03,5,15,Card,Ela Wali,Male,37,Pune,2022-06-22,AliceBlue Smartphone,3,30501.6,Smartphones,,129631.8,0,2024-12,10–20%
610,155,93,2025-04-15,4,15,Card,Amira Chandran,Female,59,Pune,2023-06-09,Gold Jeans,1,2296.6,Clothing,,7808.44,0,2025-04,10–20%
611,101,59,2024-09-06,3,5,UPI,Devansh Devi,Female,19,Kolkata,2023-04-15,SaddleBrown Digital Thermometer,17,4571.88,Health & Personal Care,,13029.857999999998,0,2024-09,0–10%
612,140,174,2024-12-18,1,30,Card,Aayush Jani,Female,37,Pune,2021-12-31,Peru Study Table,14,36526.3,Furniture,,25568.41,0,2024-12,20–30%
613,87,25,2025-01-19,2,25,UPI,Damini Varghese,Male,39,Jaipur,2022-01-26,Orchid Smartphone,3,7077.65,Smartphones,,10616.474999999999,0,2025-01,20–30%
614,86,184,2025-03-01,1,10,UPI,Jayant Gandhi,Female,32,Kolkata,2023-12-11,DarkKhaki Cushion Cover,7,1216.44,Home Decor,68.0,1094.796,1,2025-03,0–10%
615,87,81,2024-12-11,3,15,Card,Damini Varghese,Male,39,Jaipur,2022-01-26,PaleGoldenRod Basmati Rice,10,957.35,Groceries,,2441.2425000000003,0,2024-12,10–20%
616,143,110,2024-08-29,1,15,Card,Heer Ramanathan,Female,47,Mumbai,2024-04-10,Peru Sandals,2,3684.08,Footwear,,3131.468,0,2024-08,10–20%
617,154,148,2024-09-02,2,5,UPI,Ehsaan Bahri,Male,25,Pune,2022-09-02,Maroon Notebook,5,894.41,Books,112.0,1699.379,1,2024-09,0–10%
618,156,37,2025-02-08,3,30,UPI,Samar Wali,Male,25,Hyderabad,2024-04-19,SeaShell Blouse,1,1380.39,Clothing,,2898.819,0,2025-02,20–30%
619,141,31,2024-10-09,2,5,NetBanking,Abram Manda,Male,35,Hyderabad,2023-04-06,DeepSkyBlue Analog Watch,15,844.18,Watches,,1603.9419999999998,0,2024-10,0–10%
620,99,6,2025-03-17,3,20,UPI,Mannat Sagar,Male,34,Chennai,2022-01-15,DarkSlateBlue Remote Car,11,1008.04,Toys,,2419.296,0,2025-03,10–20%
621,44,90,2025-01-04,3,15,Card,Indranil Majumdar,Male,20,Mumbai,2023-11-23,Plum Cricket Bat,12,6096.6,Sports Equipment,,15546.330000000002,0,2025-01,10–20%
622,38,121,2025-02-27,4,10,Card,Zara Jani,Female,52,Bengaluru,2024-02-10,Plum Car Vacuum,13,7871.63,Automotive Accessories,,28337.868000000002,0,2025-02,0–10%
623,4,91,2024-10-31,3,20,UPI,Yuvaan Sami,Female,53,Pune,2023-08-17,DarkOrange Flip‑Flops,2,2263.41,Footwear,,5432.184,0,2024-10,10–20%
624,47,15,2025-05-25,4,0,Card,Mahika Sethi,Male,32,Jaipur,2021-08-05,RoyalBlue Lamp,7,3265.03,Home Decor,,13060.12,0,2025-05,0%
625,8,90,2025-04-26,3,20,Card,Dhanush Ramakrishnan,Female,57,Delhi,2024-05-25,Plum Cricket Bat,12,6096.6,Sports Equipment,,14631.840000000004,0,2025-04,10–20%
626,98,71,2025-06-08,2,25,UPI,Mishti Mani,Male,19,Ahmedabad,2022-05-26,Turquoise Football,12,3808.86,Sports Equipment,,5713.29,0,2025-06,20–30%
627,194,166,2024-09-10,5,15,Card,Anika Balasubramanian,Female,24,Jaipur,2023-07-10,Salmon Laptop,4,60862.34,Laptops,,258664.94499999995,0,2024-09,10–20%
628,8,91,2024-11-14,3,30,UPI,Dhanush Ramakrishnan,Female,57,Delhi,2024-05-25,DarkOrange Flip‑Flops,2,2263.41,Footwear,,4753.160999999999,0,2024-11,20–30%
629,91,131,2024-09-21,4,5,Card,Jivin Hans,Female,24,Pune,2023-08-11,Bisque Notebook,5,269.35,Books,,1023.5300000000001,0,2024-09,0–10%
630,75,47,2024-07-19,2,10,UPI,Hridaan Lad,Male,44,Chennai,2024-01-14,RosyBrown Action Cam,18,133138.56,Cameras,,239649.408,0,2024-07,0–10%
631,59,128,2024-10-25,3,5,Card,Vardaniya Varkey,Female,24,Ahmedabad,2022-11-12,GreenYellow Laptop,4,99102.9,Laptops,,282443.26499999996,0,2024-10,0–10%
632,59,18,2025-05-02,5,0,NetBanking,Vardaniya Varkey,Female,24,Ahmedabad,2022-11-12,HoneyDew Bluetooth Speaker,20,21063.58,Music & Instruments,,105317.90000000001,0,2025-05,0%
633,17,140,2025-05-16,3,0,UPI,Ivan Rao,Male,59,Pune,2022-09-10,GhostWhite Dining Chair,14,30877.87,Furniture,6.0,92633.61,1,2025-05,0%
634,122,177,2025-02-08,5,0,Cash on Delivery,Shray Lata,Male,49,Hyderabad,2022-01-17,LightSlateGray Seat Cover,13,705.36,Automotive Accessories,43.0,3526.8,1,2025-02,0%
635,158,132,2025-06-06,2,10,Card,Nishith Soman,Female,38,Delhi,2024-05-17,SlateGray Saree,1,2449.97,Clothing,,4409.946,0,2025-06,0–10%
636,51,18,2025-06-28,3,25,UPI,Siya Bakshi,Male,48,Ahmedabad,2022-11-07,HoneyDew Bluetooth Speaker,20,21063.58,Music & Instruments,,47393.05500000001,0,2025-06,20–30%
637,57,21,2024-07-25,5,15,UPI,Ehsaan Bhavsar,Male,31,Hyderabad,2023-10-22,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,91548.1025,0,2024-07,10–20%
638,120,87,2025-04-26,1,15,Card,Jivika Bora,Other,38,Pune,2023-05-25,PaleGreen Wardrobe,14,23347.2,Furniture,,19845.12,0,2025-04,10–20%
639,138,87,2024-08-28,3,15,Card,Abram Dugar,Male,44,Bengaluru,2022-12-14,PaleGreen Wardrobe,14,23347.2,Furniture,,59535.36,0,2024-08,10–20%
640,34,14,2025-02-15,3,0,Card,Shray Bail,Male,37,Chennai,2022-05-31,DimGray Remote Car,11,2843.94,Toys,,8531.82,0,2025-02,0%
641,122,53,2024-10-17,5,5,UPI,Shray Lata,Male,49,Hyderabad,2022-01-17,Lime Digital Thermometer,17,2126.07,Health & Personal Care,91.0,10098.8325,1,2024-10,0–10%
642,143,67,2025-01-26,5,5,UPI,Heer Ramanathan,Female,47,Mumbai,2024-04-10,DarkTurquoise Electric Kettle,8,11174.47,Kitchen Appliances,,53078.7325,0,2025-01,0–10%
643,86,151,2025-02-18,2,20,UPI,Jayant Gandhi,Female,32,Kolkata,2023-12-11,Tomato Jeans,1,606.7,Clothing,76.0,970.7200000000001,1,2025-02,10–20%
644,153,143,2025-02-22,5,30,UPI,Aarna Virk,Male,45,Mumbai,2022-12-12,Gray Sneakers,2,2424.58,Footwear,,8486.029999999999,0,2025-02,20–30%
645,142,37,2025-04-20,1,5,UPI,Mohanlal Devan,Male,37,Hyderabad,2023-01-09,SeaShell Blouse,1,1380.39,Clothing,,1311.3705,0,2025-04,0–10%
646,153,198,2024-10-09,1,0,UPI,Aarna Virk,Male,45,Mumbai,2022-12-12,SaddleBrown Marker Pack,6,345.38,Stationery,,345.38,0,2024-10,0%
647,109,167,2025-06-12,2,20,Card,Jayan Ahluwalia,Female,37,Delhi,2023-08-25,GoldenRod Olive Oil,10,1914.7,Groceries,137.0,3063.5200000000004,1,2025-06,10–20%
648,181,117,2025-06-10,2,30,UPI,Neelofar Mammen,Female,38,Kolkata,2023-03-09,PeachPuff Building Blocks,11,1900.13,Toys,,2660.182,0,2025-06,20–30%
649,17,189,2025-03-15,5,20,Card,Ivan Rao,Male,59,Pune,2022-09-10,FireBrick Cushion Cover,7,2931.85,Home Decor,57.0,11727.400000000001,1,2025-03,10–20%
650,107,136,2024-10-08,2,30,Card,Dharmajan Som,Female,43,Pune,2023-03-18,SpringGreen Sandals,2,899.35,Footwear,,1259.09,0,2024-10,20–30%
651,66,145,2025-02-04,1,30,Cash on Delivery,Bhavin Cherian,Male,48,Mumbai,2024-04-26,SlateBlue Novel,5,816.45,Books,,571.515,0,2025-02,20–30%
652,93,28,2025-02-24,5,20,UPI,Nitara Sem,Male,25,Hyderabad,2021-10-23,DimGray Bracelet,16,57847.14,Jewellery,,231388.56000000003,0,2025-02,10–20%
653,85,63,2025-05-02,4,5,Card,Vanya Sama,Female,45,Kolkata,2023-03-20,DarkOrange Textbook,5,817.38,Books,,3106.044,0,2025-05,0–10%
654,48,87,2024-10-17,1,15,Cash on Delivery,Farhan Chadha,Other,59,Hyderabad,2023-05-08,PaleGreen Wardrobe,14,23347.2,Furniture,,19845.12,0,2024-10,10–20%
655,130,145,2024-10-21,3,25,UPI,Neysa Aurora,Male,59,Delhi,2021-12-10,SlateBlue Novel,5,816.45,Books,,1837.0125000000003,0,2024-10,20–30%
656,125,197,2024-08-16,1,10,UPI,Bhavin Sekhon,Female,30,Ahmedabad,2024-04-18,GoldenRod Bracelet,16,31238.85,Jewellery,,28114.965,0,2024-08,0–10%
657,191,146,2025-03-05,2,15,UPI,Kashvi Soman,Male,42,Kolkata,2021-08-11,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,87.0,62370.161,1,2025-03,10–20%
658,52,187,2024-12-13,5,5,UPI,Siya Balasubramanian,Female,37,Mumbai,2022-09-03,Yellow DSLR Camera,18,225198.26,Cameras,,1069691.735,0,2024-12,0–10%
659,96,52,2024-12-25,1,15,Card,Mohanlal Yadav,Female,49,Delhi,2023-02-04,Ivory Saree,1,1755.14,Clothing,,1491.8690000000001,0,2024-12,10–20%
660,72,92,2024-08-11,3,5,Cash on Delivery,Piya Khanna,Female,32,Kolkata,2023-02-18,BurlyWood Bluetooth Speaker,20,28376.79,Music & Instruments,,80873.85149999999,0,2024-08,0–10%
661,100,113,2024-11-02,2,0,Card,Ela Dhillon,Male,44,Mumbai,2024-03-17,LawnGreen DSLR Camera,18,18124.73,Cameras,122.0,36249.46,1,2024-11,0%
662,181,149,2024-10-03,3,20,Card,Neelofar Mammen,Female,38,Kolkata,2023-03-09,WhiteSmoke Bluetooth Speaker,20,14318.63,Music & Instruments,,34364.712,0,2024-10,10–20%
663,27,108,2024-09-07,2,30,UPI,Reyansh Deol,Male,39,Ahmedabad,2022-04-11,AntiqueWhite Cricket Bat,12,5083.22,Sports Equipment,,7116.508,0,2024-09,20–30%
664,57,194,2025-05-18,3,30,UPI,Ehsaan Bhavsar,Male,31,Hyderabad,2023-10-22,Silver Lamp,7,370.05,Home Decor,,777.105,0,2025-05,20–30%
665,106,53,2024-09-13,3,10,UPI,Neysa Brahmbhatt,Female,38,Jaipur,2023-03-17,Lime Digital Thermometer,17,2126.07,Health & Personal Care,,5740.389000000001,0,2024-09,0–10%
666,151,167,2024-11-28,4,15,UPI,Saira Grewal,Male,44,Mumbai,2024-04-09,GoldenRod Olive Oil,10,1914.7,Groceries,,6509.98,0,2024-11,10–20%
667,189,121,2024-07-20,1,25,Card,Lakshay Bhattacharyya,Female,36,Jaipur,2023-06-02,Plum Car Vacuum,13,7871.63,Automotive Accessories,,5903.7225,0,2024-07,20–30%
668,12,152,2025-01-22,3,15,Card,Onkar Kohli,Female,47,Pune,2024-04-02,SaddleBrown Marker Pack,6,196.21,Stationery,,500.33549999999997,0,2025-01,10–20%
669,70,137,2025-01-14,1,15,Cash on Delivery,Amani Sastry,Female,52,Pune,2023-11-17,Sienna Smartphone,3,62141.37,Smartphones,,52820.1645,0,2025-01,10–20%
670,171,182,2025-06-28,5,20,Cash on Delivery,Saksham Yadav,Female,31,Delhi,2023-12-27,LightGreen Building Blocks,11,2395.42,Toys,,9581.68,0,2025-06,10–20%
671,152,25,2025-07-03,3,10,NetBanking,Fateh Kannan,Female,59,Delhi,2024-06-16,Orchid Smartphone,3,7077.65,Smartphones,,19109.655,0,2025-07,0–10%
672,101,73,2024-11-30,3,30,UPI,Devansh Devi,Female,19,Kolkata,2023-04-15,PowderBlue Smart Watch,15,12303.7,Watches,,25837.770000000004,0,2024-11,20–30%
673,57,24,2025-06-28,5,15,Card,Ehsaan Bhavsar,Male,31,Hyderabad,2023-10-22,Brown Building Blocks,11,822.9,Toys,,3497.325,0,2025-06,10–20%
674,25,143,2025-06-29,1,30,UPI,Tarini Anne,Female,47,Delhi,2022-04-26,Gray Sneakers,2,2424.58,Footwear,,1697.206,0,2025-06,20–30%
675,20,23,2024-12-02,1,25,Card,Hridaan Andra,Female,31,Delhi,2023-03-28,DarkOrchid Smartphone,3,38563.07,Smartphones,,28922.302499999998,0,2024-12,20–30%
676,175,146,2025-01-24,1,0,Card,Inaaya  Kata,Female,42,Kolkata,2024-06-19,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,36688.33,0,2025-01,0%
677,173,94,2024-10-11,3,10,NetBanking,Mehul Ramakrishnan,Female,24,Ahmedabad,2023-11-19,Yellow Electric Kettle,8,10764.87,Kitchen Appliances,,29065.149,0,2024-10,0–10%
678,134,9,2025-02-20,2,25,UPI,Divyansh Shankar,Female,21,Hyderabad,2023-05-12,Silver Remote Car,11,1678.46,Toys,,2517.69,0,2025-02,20–30%
679,119,119,2024-07-30,4,0,UPI,Aarush Mall,Male,58,Pune,2021-11-27,Olive Study Table,14,23953.3,Furniture,,95813.2,0,2024-07,0%
680,159,122,2025-06-24,4,15,Card,Nehmat Kulkarni,Female,30,Hyderabad,2022-04-28,DarkSlateBlue Gold Ring,16,23512.72,Jewellery,,79943.248,0,2025-06,10–20%
681,97,92,2024-07-11,4,0,UPI,Bhamini Talwar,Male,45,Ahmedabad,2023-01-09,BurlyWood Bluetooth Speaker,20,28376.79,Music & Instruments,,113507.16,0,2024-07,0%
682,112,90,2024-09-20,3,15,UPI,Aarna Mammen,Male,18,Kolkata,2024-05-25,Plum Cricket Bat,12,6096.6,Sports Equipment,,15546.330000000002,0,2024-09,10–20%
683,122,139,2025-06-23,5,20,Card,Shray Lata,Male,49,Hyderabad,2022-01-17,DarkRed Wall Art,7,1327.64,Home Decor,,5310.560000000001,0,2025-06,10–20%
684,161,175,2025-02-26,3,10,Card,Rasha Sibal,Male,57,Pune,2022-02-25,White Smartphone,3,51034.7,Smartphones,,137793.68999999997,0,2025-02,0–10%
685,113,12,2024-12-23,4,20,UPI,Hridaan Bassi,Male,43,Hyderabad,2023-06-21,PaleVioletRed Wardrobe,14,22507.18,Furniture,,72022.97600000001,0,2024-12,10–20%
686,66,29,2025-03-17,3,5,Card,Bhavin Cherian,Male,48,Mumbai,2024-04-26,HotPink Action Cam,18,245323.23,Cameras,,699171.2055,0,2025-03,0–10%
687,117,182,2025-05-20,1,20,Card,Mamooty Savant,Female,46,Hyderabad,2022-08-20,LightGreen Building Blocks,11,2395.42,Toys,,1916.3360000000002,0,2025-05,10–20%
688,130,167,2024-12-02,5,5,NetBanking,Neysa Aurora,Male,59,Delhi,2021-12-10,GoldenRod Olive Oil,10,1914.7,Groceries,,9094.824999999999,0,2024-12,0–10%
689,173,10,2025-05-19,5,25,UPI,Mehul Ramakrishnan,Female,24,Ahmedabad,2023-11-19,Moccasin Sneakers,2,2833.98,Footwear,,10627.425,0,2025-05,20–30%
690,142,100,2025-01-04,2,5,UPI,Mohanlal Devan,Male,37,Hyderabad,2023-01-09,LightSalmon Digital Thermometer,17,1885.24,Health & Personal Care,,3581.9559999999997,0,2025-01,0–10%
691,3,6,2024-10-05,1,0,Card,Piya Tata,Male,18,Mumbai,2022-12-14,DarkSlateBlue Remote Car,11,1008.04,Toys,,1008.04,0,2024-10,0%
692,125,177,2024-12-21,4,25,UPI,Bhavin Sekhon,Female,30,Ahmedabad,2024-04-18,LightSlateGray Seat Cover,13,705.36,Automotive Accessories,46.0,2116.08,1,2024-12,20–30%
693,12,97,2024-08-04,2,25,Cash on Delivery,Onkar Kohli,Female,47,Pune,2024-04-02,LightPink Acoustic Guitar,20,20123.48,Music & Instruments,,30185.22,0,2024-08,20–30%
694,179,11,2024-09-12,3,30,UPI,Lakshay Lall,Male,42,Ahmedabad,2023-07-14,Snow Novel,5,397.74,Books,45.0,835.254,1,2024-09,20–30%
695,73,165,2024-12-21,2,20,Card,Aaina Swaminathan,Female,20,Hyderabad,2024-05-01,DarkOliveGreen Digital Thermometer,17,4029.76,Health & Personal Care,,6447.616000000001,0,2024-12,10–20%
696,4,151,2024-07-25,4,25,UPI,Yuvaan Sami,Female,53,Pune,2023-08-17,Tomato Jeans,1,606.7,Clothing,,1820.1000000000001,0,2024-07,20–30%
697,133,83,2025-02-25,4,10,Cash on Delivery,Siya Vora,Female,23,Ahmedabad,2022-06-22,LightYellow Lipstick,9,1168.26,Beauty,147.0,4205.736,1,2025-02,0–10%
698,53,69,2025-04-02,5,5,Card,Vedika Upadhyay,Female,24,Chennai,2023-08-10,LawnGreen Bluetooth Speaker,20,14063.43,Music & Instruments,,66801.2925,0,2025-04,0–10%
699,69,114,2025-03-08,5,10,UPI,Gatik Chandra,Male,20,Chennai,2023-11-03,Olive Electric Kettle,8,10754.22,Kitchen Appliances,,48393.99,0,2025-03,0–10%
700,76,15,2025-05-18,1,0,Cash on Delivery,Vidur Varghese,Female,50,Bengaluru,2024-07-01,RoyalBlue Lamp,7,3265.03,Home Decor,,3265.03,0,2025-05,0%
701,173,99,2025-04-24,1,15,Card,Mehul Ramakrishnan,Female,24,Ahmedabad,2023-11-19,OrangeRed Digital Thermometer,17,4605.75,Health & Personal Care,,3914.8875,0,2025-04,10–20%
702,139,192,2024-11-21,2,5,UPI,Shaan Lanka,Male,57,Bengaluru,2023-05-14,Turquoise Wall Art,7,2307.73,Home Decor,,4384.687,0,2024-11,0–10%
703,92,58,2025-05-23,1,25,Cash on Delivery,Ranbir Atwal,Other,50,Ahmedabad,2022-08-15,Black Digital Thermometer,17,5740.15,Health & Personal Care,66.0,4305.112499999999,1,2025-05,20–30%
704,126,173,2024-08-10,5,15,UPI,Ojas Lala,Other,20,Jaipur,2022-11-25,Green Wall Art,7,4594.67,Home Decor,,19527.3475,0,2024-08,10–20%
705,27,144,2025-02-20,1,0,Card,Reyansh Deol,Male,39,Ahmedabad,2022-04-11,Snow Laptop,4,61008.5,Laptops,,61008.5,0,2025-02,0%
706,3,54,2024-08-02,1,20,UPI,Piya Tata,Male,18,Mumbai,2022-12-14,PapayaWhip Laptop,4,53113.03,Laptops,,42490.424,0,2024-08,10–20%
707,21,111,2024-11-11,5,30,Cash on Delivery,Badal Sha,Female,43,Hyderabad,2021-11-18,Bisque Smartphone,3,83879.6,Smartphones,,293578.6,0,2024-11,20–30%
708,139,163,2024-08-07,1,10,UPI,Shaan Lanka,Male,57,Bengaluru,2023-05-14,MediumBlue Lipstick,9,346.17,Beauty,,311.553,0,2024-08,0–10%
709,28,14,2024-10-27,3,5,UPI,Hunar Bhasin,Male,34,Mumbai,2024-04-15,DimGray Remote Car,11,2843.94,Toys,,8105.228999999999,0,2024-10,0–10%
710,157,54,2025-06-27,5,25,NetBanking,Divit Varkey,Female,35,Jaipur,2023-07-20,PapayaWhip Laptop,4,53113.03,Laptops,,199173.86250000002,0,2025-06,20–30%
711,81,92,2025-03-05,3,25,Card,Devansh Sekhon,Male,49,Hyderabad,2023-01-16,BurlyWood Bluetooth Speaker,20,28376.79,Music & Instruments,,63847.7775,0,2025-03,20–30%
712,113,172,2025-05-04,5,5,UPI,Hridaan Bassi,Male,43,Hyderabad,2023-06-21,Green Notebook,5,150.3,Books,,713.925,0,2025-05,0–10%
713,128,72,2025-05-18,3,30,Card,Urvi Thaker,Female,50,Bengaluru,2022-05-25,LightSlateGray Dining Chair,14,17422.19,Furniture,,36586.598999999995,0,2025-05,20–30%
714,44,90,2025-05-27,2,20,UPI,Indranil Majumdar,Male,20,Mumbai,2023-11-23,Plum Cricket Bat,12,6096.6,Sports Equipment,85.0,9754.560000000001,1,2025-05,10–20%
715,157,171,2024-11-18,5,15,UPI,Divit Varkey,Female,35,Jaipur,2023-07-20,SeaShell Yoga Mat,12,2047.86,Sports Equipment,133.0,8703.404999999999,1,2024-11,10–20%
716,68,23,2024-11-19,1,15,Card,Aradhya Hans,Male,37,Hyderabad,2021-11-23,DarkOrchid Smartphone,3,38563.07,Smartphones,,32778.6095,0,2024-11,10–20%
717,152,72,2025-06-29,4,10,UPI,Fateh Kannan,Female,59,Delhi,2024-06-16,LightSlateGray Dining Chair,14,17422.19,Furniture,,62719.884,0,2025-06,0–10%
718,109,1,2024-12-09,3,10,UPI,Jayan Ahluwalia,Female,37,Delhi,2023-08-25,Silver Formal Shoes,2,804.15,Footwear,,2171.205,0,2024-12,0–10%
719,152,68,2024-12-01,5,15,UPI,Fateh Kannan,Female,59,Delhi,2024-06-16,DarkSlateGray Acoustic Guitar,20,35981.49,Music & Instruments,,152921.3325,0,2024-12,10–20%
720,142,52,2024-09-24,3,0,UPI,Mohanlal Devan,Male,37,Hyderabad,2023-01-09,Ivory Saree,1,1755.14,Clothing,,5265.42,0,2024-09,0%
721,120,47,2025-04-10,2,5,UPI,Jivika Bora,Other,38,Pune,2023-05-25,RosyBrown Action Cam,18,133138.56,Cameras,,252963.264,0,2025-04,0–10%
722,26,91,2025-05-03,3,5,Cash on Delivery,Shlok Devan,Male,35,Mumbai,2022-02-15,DarkOrange Flip‑Flops,2,2263.41,Footwear,,6450.718499999999,0,2025-05,0–10%
723,3,77,2024-10-29,2,20,UPI,Piya Tata,Male,18,Mumbai,2022-12-14,RosyBrown Seat Cover,13,738.44,Automotive Accessories,31.0,1181.5040000000001,1,2024-10,10–20%
724,139,18,2025-04-17,2,20,Card,Shaan Lanka,Male,57,Bengaluru,2023-05-14,HoneyDew Bluetooth Speaker,20,21063.58,Music & Instruments,,33701.728,0,2025-04,10–20%
725,175,197,2025-05-05,1,30,UPI,Inaaya  Kata,Female,42,Kolkata,2024-06-19,GoldenRod Bracelet,16,31238.85,Jewellery,,21867.194999999996,0,2025-05,20–30%
726,178,172,2025-01-14,3,0,Card,Nitya Das,Male,28,Pune,2022-04-01,Green Notebook,5,150.3,Books,,450.90000000000003,0,2025-01,0%
727,6,48,2025-01-27,4,5,NetBanking,Dhanuk Sidhu,Male,48,Kolkata,2022-06-01,Maroon Marker Pack,6,223.42,Stationery,,848.9959999999999,0,2025-01,0–10%
728,52,146,2025-03-01,5,20,Cash on Delivery,Siya Balasubramanian,Female,37,Mumbai,2022-09-03,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,146753.32000000004,0,2025-03,10–20%
729,33,149,2024-11-24,2,20,Card,Sara Deshmukh,Male,44,Kolkata,2024-06-25,WhiteSmoke Bluetooth Speaker,20,14318.63,Music & Instruments,,22909.808,0,2024-11,10–20%
730,145,65,2024-12-04,1,0,UPI,Uthkarsh Bhandari,Male,40,Kolkata,2022-02-03,PaleGoldenRod Jeans,1,2254.78,Clothing,,2254.78,0,2024-12,0%
731,40,21,2025-01-25,3,5,NetBanking,Ivana Wason,Female,55,Kolkata,2024-06-14,PaleGoldenRod Bracelet,16,21540.73,Jewellery,,61391.0805,0,2025-01,0–10%
732,146,27,2024-07-15,4,0,Cash on Delivery,Nitya Suresh,Female,20,Pune,2021-08-07,Beige Digital Thermometer,17,3867.92,Health & Personal Care,,15471.68,0,2024-07,0%
733,44,160,2025-05-15,2,5,UPI,Indranil Majumdar,Male,20,Mumbai,2023-11-23,Violet Laptop,4,149989.17,Laptops,,284979.423,0,2025-05,0–10%
734,111,121,2025-06-20,5,5,Card,Emir Aurora,Male,32,Bengaluru,2023-01-16,Plum Car Vacuum,13,7871.63,Automotive Accessories,,37390.2425,0,2025-06,0–10%
735,4,123,2025-05-27,3,20,UPI,Yuvaan Sami,Female,53,Pune,2023-08-17,Gainsboro Bracelet,16,57860.63,Jewellery,,138865.512,0,2025-05,10–20%
736,100,121,2025-06-24,3,25,UPI,Ela Dhillon,Male,44,Mumbai,2024-03-17,Plum Car Vacuum,13,7871.63,Automotive Accessories,,17711.1675,0,2025-06,20–30%
737,57,148,2025-02-01,3,30,Cash on Delivery,Ehsaan Bhavsar,Male,31,Hyderabad,2023-10-22,Maroon Notebook,5,894.41,Books,27.0,1878.261,1,2025-02,20–30%
738,79,174,2024-10-11,1,20,UPI,Ishita Kaul,Male,48,Chennai,2024-02-15,Peru Study Table,14,36526.3,Furniture,,29221.040000000005,0,2024-10,10–20%
739,177,193,2024-10-25,2,10,UPI,Rania Suri,Male,33,Pune,2024-02-29,DarkGray Action Cam,18,177715.85,Cameras,,319888.53,0,2024-10,0–10%
740,169,20,2025-03-26,5,0,UPI,Saira Master,Female,57,Delhi,2022-01-10,Beige Marker Pack,6,418.27,Stationery,,2091.35,0,2025-03,0%
741,90,158,2025-02-07,5,15,UPI,Kiara Ravi,Male,49,Ahmedabad,2022-08-17,Khaki Shampoo,9,158.12,Beauty,,672.01,0,2025-02,10–20%
742,161,196,2024-07-12,4,30,Cash on Delivery,Rasha Sibal,Male,57,Pune,2022-02-25,Yellow Flip‑Flops,2,3289.1,Footwear,,9209.48,0,2024-07,20–30%
743,192,146,2024-11-20,1,15,UPI,Misha Lata,Female,37,Pune,2023-10-09,MistyRose Bluetooth Speaker,20,36688.33,Music & Instruments,,31185.0805,0,2024-11,10–20%
744,28,71,2025-04-21,1,10,Card,Hunar Bhasin,Male,34,Mumbai,2024-04-15,Turquoise Football,12,3808.86,Sports Equipment,36.0,3427.974,1,2025-04,0–10%
745,94,144,2025-06-20,4,0,Card,Jayant Kadakia,Female,31,Pune,2024-05-23,Snow Laptop,4,61008.5,Laptops,,244034.0,0,2025-06,0%
746,180,33,2025-03-29,2,25,UPI,Miraya Das,Male,50,Delhi,2023-10-03,SaddleBrown Yoga Mat,12,2936.72,Sports Equipment,,4405.08,0,2025-03,20–30%
747,174,120,2024-11-06,1,5,UPI,Arnav Sathe,Female,47,Ahmedabad,2021-09-30,GreenYellow Dining Chair,14,26100.44,Furniture,,24795.417999999998,0,2024-11,0–10%
748,92,164,2025-01-09,1,20,UPI,Ranbir Atwal,Other,50,Ahmedabad,2022-08-15,Yellow Study Table,14,28705.99,Furniture,,22964.792,0,2025-01,10–20%
749,109,18,2025-01-30,4,0,UPI,Jayan Ahluwalia,Female,37,Delhi,2023-08-25,HoneyDew Bluetooth Speaker,20,21063.58,Music & Instruments,,84254.32,0,2025-01,0%
750,188,155,2025-05-05,3,20,UPI,Dhanush Jaggi,Female,41,Kolkata,2024-01-28,Orchid Football,12,7845.8,Sports Equipment,,18829.920000000002,0,2025-05,10–20%
751,168,87,2024-10-06,3,5,UPI,Azad Choudhry,Female,21,Bengaluru,2024-03-08,PaleGreen Wardrobe,14,23347.2,Furniture,,66539.52,0,2024-10,0–10%
